gender,age,age_o,race,race_o,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,met,decision,decision_o,match
female,26,28,Other,European/Caucasian-American,1,1,'Masters in Public Administration',50,0,25,10,0,15,6,6,6,7,6,6,20,10,20,30,10,10,7,6,10,7,7,8,5,5,6,5,5,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,1,7,6,0,1,1,1
female,26,24,Other,European/Caucasian-American,1,1,'Masters in Public Administration',100,0,0,0,0,0,5,6,6,6,6,6,20,10,20,30,10,10,7,6,10,7,7,7,8,7,8,7,8,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,15,1,8,5,0,1,0,0
female,26,27,European/Caucasian-American,European/Caucasian-American,4,4,'Masters of Social Work&Education',35,20,20,20,0,5,7,8,7,8,6,5,15,15,15,40,10,5,6,8,10,6,9,6,10,10,6,6,?,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,?,6,3,0,0,0,0
female,26,22,European/Caucasian-American,European/Caucasian-American,4,4,'Masters of Social Work&Education',60,0,0,40,0,0,1,1,1,1,1,1,15,15,15,40,10,5,6,8,10,6,9,1,1,1,1,1,?,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,?,1,1,1,0,0,0
female,26,22,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',4,4,'Masters of Social Work&Education',19,18,19,18,14,12,10,10,10,10,10,10,15,15,15,40,10,5,6,8,10,6,9,6,10,10,10,6,?,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,?,7,6,0,1,1,1
female,26,23,European/Caucasian-American,European/Caucasian-American,4,4,'Masters of Social Work&Education',30,5,15,40,5,5,7,8,7,9,8,8,15,15,15,40,10,5,6,8,10,6,9,10,10,10,10,10,?,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,?,10,1,1,0,1,0
female,26,24,European/Caucasian-American,'Latino/Hispanic American',4,4,'Masters of Social Work&Education',30,10,20,10,10,20,6,9,9,7,8,?,15,15,15,40,10,5,6,8,10,6,9,5,7,7,7,7,?,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,?,6,1,0,0,1,0
female,26,25,European/Caucasian-American,European/Caucasian-American,4,4,'Masters of Social Work&Education',50,0,30,10,0,10,?,8,7,7,7,7,15,15,15,40,10,5,6,8,10,6,9,5,10,6,4,6,?,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,?,6,1,0,0,0,0
female,26,30,European/Caucasian-American,European/Caucasian-American,4,4,'Masters of Social Work&Education',35,15,25,10,5,10,7,7,4,3,4,4,15,15,15,40,10,5,6,8,10,6,9,5,10,8,6,9,?,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,?,7,1,0,1,0,0
female,26,27,European/Caucasian-American,European/Caucasian-American,4,4,'Masters of Social Work&Education',33.33,11.11,11.11,11.11,11.11,22.22,6,6,6,6,6,5,15,15,15,40,10,5,6,8,10,6,9,5,6,6,4,5,?,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,?,5,5,0,0,0,0
female,26,28,European/Caucasian-American,European/Caucasian-American,4,4,'Masters of Social Work&Education',50,0,25,10,0,15,7,7,7,7,6,6,15,15,15,40,10,5,6,8,10,6,9,9,9,9,9,9,9,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,?,9,9,0,1,1,1
female,26,24,European/Caucasian-American,European/Caucasian-American,4,4,'Masters of Social Work&Education',100,0,0,0,0,0,6,6,6,6,6,6,15,15,15,40,10,5,6,8,10,6,9,9,9,8,10,8,8,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,10,?,9,10,0,1,0,0
male,27,21,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',7,3,Finance,15,20,20,15,15,15,6,9,7,7,6,5,35,20,20,20,0,5,8,9,7,8,5,6,8,8,8,8,6,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,0,7,4,0,0,1,0
male,27,24,European/Caucasian-American,European/Caucasian-American,7,3,Finance,45,5,25,20,0,5,5,7,8,4,6,3,35,20,20,20,0,5,8,9,7,8,5,8,7,6,9,7,4,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,0,7,2,0,0,0,0
male,27,25,European/Caucasian-American,European/Caucasian-American,7,3,Finance,35,10,35,10,10,0,7,9,10,7,8,9,35,20,20,20,0,5,8,9,7,8,5,7,8,6,5,8,4,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,0,5,2,1,0,0,0
male,27,23,European/Caucasian-American,European/Caucasian-American,7,3,Finance,20,20,20,20,10,10,4,10,8,5,8,7,35,20,20,20,0,5,8,9,7,8,5,6,7,8,7,7,5,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,0,6,3,0,0,0,0
male,27,21,European/Caucasian-American,European/Caucasian-American,7,3,Finance,20,5,25,25,10,15,5,8,8,2,2,2,35,20,20,20,0,5,8,9,7,8,5,6,8,8,8,7,6,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,0,6,5,0,0,0,0
male,27,23,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',7,3,Finance,10,25,20,25,5,15,6,9,7,6,7,6,35,20,20,20,0,5,8,9,7,8,5,7,9,8,9,8,4,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,0,7,4,0,0,1,0
male,27,22,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',7,3,Finance,15,15,25,20,15,10,4,8,8,5,7,4,35,20,20,20,0,5,8,9,7,8,5,7,8,8,8,7,7,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,0,7,4,0,0,0,0
male,27,25,European/Caucasian-American,European/Caucasian-American,7,3,Finance,9.09,18.18,27.27,18.18,18.18,9.09,5,8,7,4,7,5,35,20,20,20,0,5,8,9,7,8,5,8,7,6,6,6,5,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,0,7,4,0,0,1,0
male,27,26,European/Caucasian-American,Other,7,3,Finance,20,10,20,30,10,10,8,10,9,8,7,6,35,20,20,20,0,5,8,9,7,8,5,6,8,7,8,7,5,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,0,6,4,0,0,1,0
male,27,26,European/Caucasian-American,European/Caucasian-American,7,3,Finance,15,15,15,40,10,5,6,10,10,6,6,?,35,20,20,20,0,5,8,9,7,8,5,7,8,7,8,6,5,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,3,0,6,3,0,0,0,0
male,22,21,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',1,1,Law,15,20,20,15,15,15,7,8,7,8,5,6,60,0,0,40,0,0,9,9,9,10,9,7,8,10,7,7,5,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,3,8,4,0,0,1,0
male,22,24,European/Caucasian-American,European/Caucasian-American,1,1,Law,45,5,25,20,0,5,8,5,6,6,9,6,60,0,0,40,0,0,9,9,9,10,9,7,6,10,6,6,5,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,3,8,4,0,0,0,0
male,22,25,European/Caucasian-American,European/Caucasian-American,1,1,Law,35,10,35,10,10,0,9,7,9,8,9,7,60,0,0,40,0,0,9,9,9,10,9,6,7,10,6,6,5,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,3,7,3,0,0,0,0
male,22,23,European/Caucasian-American,European/Caucasian-American,1,1,Law,20,20,20,20,10,10,8,7,8,10,7,8,60,0,0,40,0,0,9,9,9,10,9,6,5,10,6,6,5,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,3,6,3,1,0,0,0
male,22,21,European/Caucasian-American,European/Caucasian-American,1,1,Law,20,5,25,25,10,15,8,6,6,5,5,5,60,0,0,40,0,0,9,9,9,10,9,6,7,10,7,6,5,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,3,7,4,1,0,0,0
male,22,23,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',1,1,Law,10,25,20,25,5,15,6,9,9,6,8,2,60,0,0,40,0,0,9,9,9,10,9,6,8,10,6,7,6,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,3,7,4,0,0,1,0
male,22,22,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',1,1,Law,15,15,25,20,15,10,6,6,8,4,9,4,60,0,0,40,0,0,9,9,9,10,9,7,9,10,6,6,5,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,3,8,4,1,1,0,0
male,22,25,European/Caucasian-American,European/Caucasian-American,1,1,Law,9.09,18.18,27.27,18.18,18.18,9.09,8,7,7,9,6,7,60,0,0,40,0,0,9,9,9,10,9,8,8,10,7,6,5,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,3,9,4,0,1,1,1
male,22,26,European/Caucasian-American,Other,1,1,Law,20,10,20,30,10,10,10,10,10,10,10,10,60,0,0,40,0,0,9,9,9,10,9,8,8,10,7,6,5,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,3,8,4,0,1,1,1
male,22,26,European/Caucasian-American,European/Caucasian-American,1,1,Law,15,15,15,40,10,5,1,1,1,1,1,?,60,0,0,40,0,0,9,9,9,10,9,1,1,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,20,3,1,1,0,0,0,0
male,22,21,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',3,5,Law,15,20,20,15,15,15,5,8,9,8,5,7,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4,?,10,10,1,1,1,1
male,22,24,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,3,5,Law,45,5,25,20,0,5,5,8,9,6,3,4,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4,?,10,10,0,1,0,0
male,22,25,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,3,5,Law,35,10,35,10,10,0,7,9,9,7,9,7,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4,?,10,10,0,1,0,0
male,22,23,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,3,5,Law,20,20,20,20,10,10,4,7,8,8,6,7,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4,?,10,10,?,1,0,0
male,22,21,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,3,5,Law,20,5,25,25,10,15,4,6,8,8,6,5,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4,?,10,10,1,1,0,0
male,22,23,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',3,5,Law,10,25,20,25,5,15,4,7,9,4,3,2,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4,?,10,10,1,1,0,0
male,22,22,'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',3,5,Law,15,15,25,20,15,10,3,6,8,7,8,8,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4,?,10,10,?,1,0,0
male,22,25,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,3,5,Law,9.09,18.18,27.27,18.18,18.18,9.09,5,8,8,6,7,7,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4,?,10,10,0,1,1,1
male,22,26,'Asian/Pacific Islander/Asian-American',Other,3,5,Law,20,10,20,30,10,10,5,10,10,6,6,6,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4,?,10,10,0,1,1,1
male,22,26,'Asian/Pacific Islander/Asian-American',European/Caucasian-American,3,5,Law,15,15,15,40,10,5,6,10,10,10,6,?,19,18,19,18,14,12,4,7,8,8,3,10,10,10,10,10,10,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4,?,10,10,0,1,1,1
male,23,21,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',1,1,Law,15,20,20,15,15,15,7,6,8,7,6,8,30,5,15,40,5,5,9,9,9,9,9,7,8,9,8,9,8,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15,?,7,7,0,1,1,1
male,23,24,European/Caucasian-American,European/Caucasian-American,1,1,Law,45,5,25,20,0,5,7,9,7,6,5,7,30,5,15,40,5,5,9,9,9,9,9,9,9,9,9,9,9,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15,?,9,7,0,1,1,1
male,23,25,European/Caucasian-American,European/Caucasian-American,1,1,Law,35,10,35,10,10,0,9,7,9,7,9,7,30,5,15,40,5,5,9,9,9,9,9,7,9,8,8,8,8,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15,?,7,7,0,1,0,0
male,23,23,European/Caucasian-American,European/Caucasian-American,1,1,Law,20,20,20,20,10,10,8,10,7,10,7,10,30,5,15,40,5,5,9,9,9,9,9,7,7,7,9,9,9,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15,?,8,10,1,1,1,1
male,23,21,European/Caucasian-American,European/Caucasian-American,1,1,Law,20,5,25,25,10,15,8,5,5,7,7,9,30,5,15,40,5,5,9,9,9,9,9,6,8,6,8,10,10,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15,?,7,7,1,1,1,1
male,23,23,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',1,1,Law,10,25,20,25,5,15,8,6,7,8,2,8,30,5,15,40,5,5,9,9,9,9,9,6,8,8,7,9,8,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15,?,7,7,0,1,1,1
male,23,22,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',1,1,Law,15,15,25,20,15,10,7,8,8,7,7,6,30,5,15,40,5,5,9,9,9,9,9,8,8,9,8,9,9,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15,?,8,7,1,1,1,1
male,23,25,European/Caucasian-American,European/Caucasian-American,1,1,Law,9.09,18.18,27.27,18.18,18.18,9.09,8,6,5,6,6,5,30,5,15,40,5,5,9,9,9,9,9,8,8,8,8,8,7,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15,?,8,7,0,1,1,1
male,23,26,European/Caucasian-American,Other,1,1,Law,20,10,20,30,10,10,10,9,8,8,7,7,30,5,15,40,5,5,9,9,9,9,9,7,8,7,8,8,7,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15,?,7,7,0,1,1,1
male,23,26,European/Caucasian-American,European/Caucasian-American,1,1,Law,15,15,15,40,10,5,10,10,10,10,10,?,30,5,15,40,5,5,9,9,9,9,9,7,8,7,9,8,8,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,15,?,7,7,1,1,0,0
male,24,21,'Latino/Hispanic American','Asian/Pacific Islander/Asian-American',3,1,Law,15,20,20,15,15,15,5,6,7,7,6,6,30,10,20,10,10,20,7,7,7,9,9,8,7,9,6,9,7,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,9,?,8,6,0,1,1,1
male,24,24,'Latino/Hispanic American',European/Caucasian-American,3,1,Law,45,5,25,20,0,5,6,8,7,9,7,8,30,10,20,10,10,20,7,7,7,9,9,10,10,10,10,7,8,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,9,?,10,1,1,1,0,0
male,24,25,'Latino/Hispanic American',European/Caucasian-American,3,1,Law,35,10,35,10,10,0,9,10,10,10,10,10,30,10,20,10,10,20,7,7,7,9,9,6,10,8,6,?,?,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,9,?,6,1,0,1,0,0
male,24,23,'Latino/Hispanic American',European/Caucasian-American,3,1,Law,20,20,20,20,10,10,6,9,8,9,8,9,30,10,20,10,10,20,7,7,7,9,9,8,8,9,8,8,9,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,9,?,9,7,0,1,0,0
male,24,21,'Latino/Hispanic American',European/Caucasian-American,3,1,Law,20,5,25,25,10,15,6,7,7,5,4,8,30,10,20,10,10,20,7,7,7,9,9,5,9,9,7,9,5,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,9,?,5,7,0,0,0,0
male,24,23,'Latino/Hispanic American','Asian/Pacific Islander/Asian-American',3,1,Law,10,25,20,25,5,15,5,4,8,8,4,2,30,10,20,10,10,20,7,7,7,9,9,9,7,9,7,9,6,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,9,?,9,2,1,1,0,0
male,24,22,'Latino/Hispanic American','Asian/Pacific Islander/Asian-American',3,1,Law,15,15,25,20,15,10,4,7,7,4,8,5,30,10,20,10,10,20,7,7,7,9,9,8,7,9,6,9,5,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,9,?,8,4,0,1,0,0
male,24,25,'Latino/Hispanic American',European/Caucasian-American,3,1,Law,9.09,18.18,27.27,18.18,18.18,9.09,6,8,8,5,6,7,30,10,20,10,10,20,7,7,7,9,9,9,9,8,9,?,7,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,9,?,9,7,0,1,1,1
male,24,26,'Latino/Hispanic American',Other,3,1,Law,20,10,20,30,10,10,5,10,8,8,5,5,30,10,20,10,10,20,7,7,7,9,9,7,9,8,9,7,7,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,9,?,7,8,0,1,1,1
male,24,26,'Latino/Hispanic American',European/Caucasian-American,3,1,Law,15,15,15,40,10,5,5,7,7,7,7,?,30,10,20,10,10,20,7,7,7,9,9,6,9,9,7,8,?,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,9,?,6,6,0,1,0,0
male,25,21,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',9,2,Business,15,20,20,15,15,15,4,9,7,4,6,4,50,0,30,10,0,10,6,6,8,8,6,7,7,8,8,7,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,10,3,7,6,0,1,0,0
male,25,24,European/Caucasian-American,European/Caucasian-American,9,2,Business,45,5,25,20,0,5,8,7,8,3,6,2,50,0,30,10,0,10,6,6,8,8,6,7,8,7,5,7,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,10,3,7,5,0,1,0,0
male,25,25,European/Caucasian-American,European/Caucasian-American,9,2,Business,35,10,35,10,10,0,8,10,10,7,9,9,50,0,30,10,0,10,6,6,8,8,6,7,6,6,6,6,6,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,10,3,6,7,0,1,0,0
male,25,23,European/Caucasian-American,European/Caucasian-American,9,2,Business,20,20,20,20,10,10,5,10,8,4,8,2,50,0,30,10,0,10,6,6,8,8,6,6,6,7,7,8,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,10,3,6,6,0,1,0,0
male,25,21,European/Caucasian-American,European/Caucasian-American,9,2,Business,20,5,25,25,10,15,5,6,7,5,7,8,50,0,30,10,0,10,6,6,8,8,6,5,8,7,7,7,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,10,3,6,7,0,0,1,0
male,25,23,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',9,2,Business,10,25,20,25,5,15,3,7,6,1,1,1,50,0,30,10,0,10,6,6,8,8,6,6,6,8,8,8,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,10,3,6,6,0,1,0,0
male,25,22,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',9,2,Business,15,15,25,20,15,10,4,8,7,4,5,4,50,0,30,10,0,10,6,6,8,8,6,8,8,8,6,6,6,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,10,3,7,7,0,1,0,0
male,25,25,European/Caucasian-American,European/Caucasian-American,9,2,Business,9.09,18.18,27.27,18.18,18.18,9.09,6,8,8,5,6,7,50,0,30,10,0,10,6,6,8,8,6,8,7,7,7,8,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,10,3,7,6,0,1,1,1
male,25,26,European/Caucasian-American,Other,9,2,Business,20,10,20,30,10,10,8,9,9,7,6,5,50,0,30,10,0,10,6,6,8,8,6,6,6,7,8,7,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,10,3,6,5,0,1,1,1
male,25,26,European/Caucasian-American,European/Caucasian-American,9,2,Business,15,15,15,40,10,5,5,10,6,4,6,?,50,0,30,10,0,10,6,6,8,8,6,?,8,7,7,7,7,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,10,3,6,6,0,0,0,0
male,30,21,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',1,1,'political science',15,20,20,15,15,15,7,6,7,4,6,7,35,15,25,10,5,10,7,7,6,8,4,3,6,7,5,8,7,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,2,1,2,1,0,0,1,0
male,30,24,European/Caucasian-American,European/Caucasian-American,1,1,'political science',45,5,25,20,0,5,7,5,9,6,7,9,35,15,25,10,5,10,7,7,6,8,4,5,3,4,3,5,3,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,2,1,4,3,0,0,1,0
male,30,25,European/Caucasian-American,European/Caucasian-American,1,1,'political science',35,10,35,10,10,0,8,9,10,7,7,9,35,15,25,10,5,10,7,7,6,8,4,6,3,5,4,5,4,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,2,1,2,2,0,0,0,0
male,30,23,European/Caucasian-American,European/Caucasian-American,1,1,'political science',20,20,20,20,10,10,7,10,10,7,10,5,35,15,25,10,5,10,7,7,6,8,4,7,6,3,5,6,5,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,2,1,6,4,0,1,0,0
male,30,21,European/Caucasian-American,European/Caucasian-American,1,1,'political science',20,5,25,25,10,15,6,6,8,5,5,6,35,15,25,10,5,10,7,7,6,8,4,2,3,4,4,5,3,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,2,1,3,3,0,0,1,0
male,30,23,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',1,1,'political science',10,25,20,25,5,15,8,8,8,8,3,4,35,15,25,10,5,10,7,7,6,8,4,5,6,8,4,5,4,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,2,1,3,3,0,0,1,0
male,30,22,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',1,1,'political science',15,15,25,20,15,10,7,7,8,7,7,7,35,15,25,10,5,10,7,7,6,8,4,7,6,5,4,4,3,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,2,1,5,4,0,0,1,0
male,30,25,European/Caucasian-American,European/Caucasian-American,1,1,'political science',9.09,18.18,27.27,18.18,18.18,9.09,6,7,8,5,7,7,35,15,25,10,5,10,7,7,6,8,4,6,4,7,5,6,4,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,2,1,4,4,0,0,1,0
male,30,26,European/Caucasian-American,Other,1,1,'political science',20,10,20,30,10,10,6,8,9,6,6,6,35,15,25,10,5,10,7,7,6,8,4,8,6,7,8,6,5,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,2,1,8,4,0,1,1,1
male,30,26,European/Caucasian-American,European/Caucasian-American,1,1,'political science',15,15,15,40,10,5,5,10,8,6,9,?,35,15,25,10,5,10,7,7,6,8,4,7,7,4,3,4,4,8,2,9,7,7,5,4,2,6,4,2,7,9,7,7,2,2,4,2,1,3,6,0,0,1,0
male,27,21,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',8,8,Business,15,20,20,15,15,15,4,9,7,6,5,6,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,6,7,5,6,8,6,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,2,2,7,5,0,0,0,0
male,27,24,European/Caucasian-American,European/Caucasian-American,8,8,Business,45,5,25,20,0,5,5,8,7,5,9,5,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,7,7,7,7,7,5,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,2,2,7,6,0,1,0,0
male,27,25,European/Caucasian-American,European/Caucasian-American,8,8,Business,35,10,35,10,10,0,7,9,9,8,9,7,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,4,5,6,4,6,4,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,2,2,5,1,0,0,0,0
male,27,23,European/Caucasian-American,European/Caucasian-American,8,8,Business,20,20,20,20,10,10,5,9,9,5,9,7,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,6,7,8,6,6,5,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,2,2,7,7,0,0,0,0
male,27,21,European/Caucasian-American,European/Caucasian-American,8,8,Business,20,5,25,25,10,15,5,5,7,6,7,5,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,5,5,6,5,5,5,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,2,2,6,5,0,0,1,0
male,27,23,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',8,8,Business,10,25,20,25,5,15,4,8,9,2,8,3,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,6,7,8,7,8,5,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,2,2,7,6,0,0,0,0
male,27,22,European/Caucasian-American,'Asian/Pacific Islander/Asian-American',8,8,Business,15,15,25,20,15,10,5,7,8,5,9,5,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,8,7,6,7,7,5,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,2,2,7,5,0,1,0,0
male,27,25,European/Caucasian-American,European/Caucasian-American,8,8,Business,9.09,18.18,27.27,18.18,18.18,9.09,5,6,7,4,5,6,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,9,8,8,8,7,5,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,2,2,7,5,0,1,1,1
male,27,26,European/Caucasian-American,Other,8,8,Business,20,10,20,30,10,10,6,7,8,7,9,6,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,7,7,7,7,6,5,5,5,5,9,4,3,4,4,2,6,9,3,9,3,6,2,1,5,2,2,7,5,0,0,1,0
